utt_id,primary_language,family,gender,duration_s,reference_text,reference_normalized,hypothesis_text,hypothesis_normalized,wer,n_sub,n_del,n_ins,ref_len_words
svarah_00293,Nepali,Indo-Aryan,Male,9.16,English through the private English school or boarding schools or even not from the English,english through the private english school or boarding schools or even not from the english,in this through the private in this school or boarding schools or even not from the in this,in this through the private in this school or boarding schools or even not from the in this,0.4,3,0,3,15
svarah_00303,Bodo,Sino-Tibetan,Male,4.933,The world famous national parks called,the world famous national parks called,The Wolfimus National Parks called,the wolfimus national parks called,0.3333333333333333,1,1,0,6
svarah_00305,Nepali,Indo-Aryan,Male,13.52,"learn to say no, never judge a book by its cover, many hands make light work, everyone",learn to say no never judge a book by its cover many hands make light work everyone,"learn to say no, never judge a book by its cover, many hands make light work, everyone",learn to say no never judge a book by its cover many hands make light work everyone,0.0,0,0,0,17
svarah_00308,Bengali,Indo-Aryan,Female,0.708125,Backward,backward,Backward.,backward,0.0,0,0,0,1
svarah_00310,Dogri,Indo-Aryan,Male,8.363375,"Every region of Blink district has two to three government hospitals. These hospitals, they're loaded off their area",every region of blink district has two to three government hospitals these hospitals they're loaded off their area,"Every region of the district has two to three government hospitals. These hospitals, the loaded of their area.",every region of the district has two to three government hospitals these hospitals the loaded of their area,0.16666666666666666,3,0,0,18
svarah_00313,Gujarati,Indo-Aryan,Female,6.7599375,But I believe we should train our own voice because God has blessed us with certain kind of,but i believe we should train our own voice because god has blessed us with certain kind of,But I believe we should train our own voice because God has blessed us with certain kind of,but i believe we should train our own voice because god has blessed us with certain kind of,0.0,0,0,0,18
svarah_00323,Urdu,Indo-Aryan,Female,3.266375,There are various subjects taught in various colleges,there are various subjects taught in various colleges,There are various subjects taught in various colleges.,there are various subjects taught in various colleges,0.0,0,0,0,8
svarah_00325,Bodo,Sino-Tibetan,Female,11.569,So the vegetables are collected from the forest in the evening and it is cooked with pork or chicken and served with rice beer.,so the vegetables are collected from the forest in the evening and it is cooked with pork or chicken and served with rice beer,The vegetables are collected from the forests in the evening and it is cooked with a pork or chicken and served with rice beer.,the vegetables are collected from the forests in the evening and it is cooked with a pork or chicken and served with rice beer,0.125,1,1,1,24
svarah_00328,Nepali,Indo-Aryan,Female,8.531375,to enable West Bengal to transform into a knowledge-driven welfare society with extensive use of IT,to enable west bengal to transform into a knowledge driven welfare society with extensive use of it,to enable West Bengal to transform into a knowledge driven with welfare society with extensive use of IT.,to enable west bengal to transform into a knowledge driven with welfare society with extensive use of it,0.058823529411764705,0,0,1,17
svarah_00329,Urdu,Indo-Aryan,Female,4.423875,i need to go to mysore at five an on sunday by train,i need to go to mysore at five an on sunday by train,I need to go to my sur at 5am on Sunday by train.,i need to go to my sur at 5am on sunday by train,0.3076923076923077,2,1,1,13
svarah_00330,Maithili,Indo-Aryan,Female,3.5316875,which I feel proud to be as a speaker of English are,which i feel proud to be as a speaker of english are,which I feel proud to be as a speaker of English R.,which i feel proud to be as a speaker of english r,0.08333333333333333,1,0,0,12
svarah_00335,Kannada,Dravidian,Female,0.5056875,One,one,One.,one,0.0,0,0,0,1
svarah_00336,Kannada,Dravidian,Male,1.98325,Technology,technology,technology.,technology,0.0,0,0,0,1
svarah_00337,Urdu,Indo-Aryan,Male,1.7,known as the Bhadra Fort,known as the bhadra fort,known as the Badraphort.,known as the badraphort,0.4,1,1,0,5
svarah_00338,Maithili,Indo-Aryan,Female,8.57575,"Because of this, spectator interest is sometimes greater for men's doubles than for singles.",because of this spectator interest is sometimes greater for men's doubles than for singles,because of this spectator interest is sometimes greater for men's jubbers than for singles.,because of this spectator interest is sometimes greater for men's jubbers than for singles,0.07142857142857142,1,0,0,14
svarah_00344,Maithili,Indo-Aryan,Male,6.95825,Is there any vaccination center nearby my location having CORBEVAX vaccine?,is there any vaccination center nearby my location having corbevax vaccine,Is there any vaccination center nearby? My location having called be Vax vaccine?,is there any vaccination center nearby my location having called be vax vaccine,0.2727272727272727,1,0,2,11
svarah_00346,Urdu,Indo-Aryan,Male,1.0176875,Repeat my my,repeat my my,repeat my,repeat my,0.3333333333333333,0,1,0,3
svarah_00349,Kannada,Dravidian,Female,12.0513125,"Multi-specialty hospitals are being built in all urban centers, and there are many private hospitals and hospital chains which have their branches in many parts of the state",multi specialty hospitals are being built in all urban centers and there are many private hospitals and hospital chains which have their branches in many parts of the state,Multispecialty hospitals are being built in all urban centers and there are many private hospitals and hospital chains which have their branches in many parts of the state.,multispecialty hospitals are being built in all urban centers and there are many private hospitals and hospital chains which have their branches in many parts of the state,0.06896551724137931,1,1,0,29
svarah_00350,Bodo,Sino-Tibetan,Female,0.632875,Jorhat,jorhat,Jorhat.,jorhat,0.0,0,0,0,1
svarah_00355,Nepali,Indo-Aryan,Female,5.400125,"So, starting with Maghi Chakrati, on Maghi Chakrati which",so starting with maghi chakrati on maghi chakrati which,"So, starting with magi sakrati on magi sakrati which",so starting with magi sakrati on magi sakrati which,0.4444444444444444,4,0,0,9
svarah_00357,Kashmiri,Indo-Aryan,Female,8.15425,Is there any nearby facility around PIN Code 608464 which is giving second dose for people of age group 15-17 years?,is there any nearby facility around pin code 608464 which is giving second dose for people of age group 15 17 years,"Is there any nearby facility around Ben Code 608464, which is giving second dose for people of age group 15 to 17 years?",is there any nearby facility around ben code 608464 which is giving second dose for people of age group 15 to 17 years,0.09090909090909091,1,0,1,22
svarah_00364,Maithili,Indo-Aryan,Male,9.5330625,assured of its quality because you will not use pesticides or manures that are harmful for human body.,assured of its quality because you will not use pesticides or manures that are harmful for human body,Assured of its quality because you will not use pesticides or manures that are harmful for human body.,assured of its quality because you will not use pesticides or manures that are harmful for human body,0.0,0,0,0,18
svarah_00370,Maithili,Indo-Aryan,Female,5.566875,"challenging also that how to reach those students, those who do not have smartphones",challenging also that how to reach those students those who do not have smartphones,"Challenging also that how to reach those students, those who do not have smart phones.",challenging also that how to reach those students those who do not have smart phones,0.14285714285714285,1,0,1,14
svarah_00373,Bengali,Indo-Aryan,Male,2.82225,Give 5 stars to the product quality of Amul Cow Ghee,give 5 stars to the product quality of amul cow ghee,Give 5 stars to the product quality of Abul Kauh Ghee.,give 5 stars to the product quality of abul kauh ghee,0.18181818181818182,2,0,0,11
svarah_00374,Hindi,Indo-Aryan,Male,0.9571875,Should I say,should i say,So let's see.,so let's see,1.0,3,0,0,3
svarah_00375,Bodo,Sino-Tibetan,Male,2.5359375,change the color of the lights to blue,change the color of the lights to blue,Since the color of the lights to blue,since the color of the lights to blue,0.125,1,0,0,8
svarah_00383,Nepali,Indo-Aryan,Male,10.0,We should not let our inner critic win and we can also deal it by not comparing ourselves,we should not let our inner critic win and we can also deal it by not comparing ourselves,this is not let our inner critic win and we can also delete binary comparing our self,this is not let our inner critic win and we can also delete binary comparing our self,0.4444444444444444,5,2,1,18
svarah_00385,Konkani,Indo-Aryan,Male,0.3116875,Three,three,3.,3,1.0,1,0,0,1
